timestamp,open,high,low,close,volume
2025-10-01T08:30:00Z,4167.31,4275.0,4167.31,4271.31,7248.57088116
2025-10-01T08:45:00Z,4270.82,4329.09,4268.07,4292.4,8356.82940676
2025-10-01T09:00:00Z,4292.49,4303.13,4280.8,4287.59,3707.75197259
2025-10-01T09:15:00Z,4287.89,4296.34,4281.6,4296.34,2824.65473261
2025-10-01T09:30:00Z,4296.4,4308.26,4293.3,4304.1,1136.39477696
2025-10-01T09:45:00Z,4303.96,4319.29,4301.53,4311.57,1147.02123332
2025-10-01T10:00:00Z,4311.57,4314.1,4289.3,4291.34,1298.63293562
2025-10-01T10:15:00Z,4291.28,4299.1,4290.52,4290.82,470.02935031
2025-10-01T10:30:00Z,4290.96,4292.89,4285.3,4290.01,559.77938864
2025-10-01T10:45:00Z,4290.08,4293.26,4280.91,4283.37,729.14279775
2025-10-01T11:00:00Z,4283.62,4300.0,4283.62,4300.0,1445.53008119
2025-10-01T11:15:00Z,4300.0,4311.82,4298.16,4301.85,1601.51609206
2025-10-01T11:30:00Z,4302.15,4306.68,4293.57,4296.27,980.22598217
2025-10-01T11:45:00Z,4296.26,4302.45,4294.09,4300.21,963.33874073
2025-10-01T12:00:00Z,4299.89,4305.6,4293.6,4300.01,1403.47589235
2025-10-01T12:15:00Z,4300.01,4316.77,4291.09,4311.15,2156.6517679
2025-10-01T12:30:00Z,4311.39,4312.73,4291.29,4292.69,1004.40263691
2025-10-01T12:45:00Z,4292.68,4295.36,4281.0,4285.75,1387.32442186
2025-10-01T13:00:00Z,4285.69,4300.05,4281.06,4299.95,1630.1916131
2025-10-01T13:15:00Z,4299.86,4302.47,4294.27,4298.3,894.75789139
2025-10-01T13:30:00Z,4297.98,4304.78,4291.0,4295.59,3352.05207186
2025-10-01T13:45:00Z,4295.59,4304.78,4284.03,4297.4,3522.71595871
2025-10-01T14:00:00Z,4297.53,4325.28,4293.66,4308.61,4194.32659994
2025-10-01T14:15:00Z,4308.42,4323.95,4303.11,4318.3,2523.94694278
2025-10-01T14:30:00Z,4318.39,4343.2,4314.08,4339.4,3850.02227559
2025-10-01T14:45:00Z,4339.37,4340.01,4318.07,4326.96,2461.7718727
2025-10-01T15:00:00Z,4326.86,4334.5,4317.28,4323.12,2762.84126236
2025-10-01T15:15:00Z,4323.32,4347.18,4320.41,4338.6,2751.21566318
2025-10-01T15:30:00Z,4338.58,4347.25,4328.5,4337.83,4633.88086348
2025-10-01T15:45:00Z,4337.8,4340.09,4323.98,4330.3,4017.36315796
2025-10-01T16:00:00Z,4330.32,4340.0,4323.77,4338.6,1411.09632905
2025-10-01T16:15:00Z,4338.78,4343.46,4332.14,4335.4,4473.40550594
2025-10-01T16:30:00Z,4335.4,4341.12,4331.09,4337.8,2019.94921546
2025-10-01T16:45:00Z,4337.79,4341.45,4321.41,4327.46,1470.9715567
2025-10-01T17:00:00Z,4327.45,4336.16,4313.73,4315.69,890.05582034
2025-10-01T17:15:00Z,4315.7,4329.84,4314.81,4321.69,1392.95947785
2025-10-01T17:30:00Z,4321.38,4322.47,4305.55,4306.73,1088.91333652
2025-10-01T17:45:00Z,4306.68,4310.71,4290.8,4295.4,1971.13601929
2025-10-01T18:00:00Z,4295.39,4313.52,4294.22,4311.8,1801.3116621
2025-10-01T18:15:00Z,4311.85,4311.85,4302.69,4310.65,637.51644869
2025-10-01T18:30:00Z,4310.79,4318.54,4310.3,4311.2,1128.22593777
2025-10-01T18:45:00Z,4311.21,4320.99,4307.88,4310.42,1997.15808881
2025-10-01T19:00:00Z,4310.41,4321.76,4307.81,4319.02,723.51580654
2025-10-01T19:15:00Z,4319.01,4333.3,4318.45,4332.01,1313.96544828
2025-10-01T19:30:00Z,4332.01,4336.32,4321.67,4329.9,1255.41916268
2025-10-01T19:45:00Z,4330.14,4342.15,4329.69,4337.07,4293.23002415
2025-10-01T20:00:00Z,4336.52,4339.5,4321.07,4326.4,3149.3616583
2025-10-01T20:15:00Z,4326.29,4336.28,4316.4,4329.7,2654.76293021
2025-10-01T20:30:00Z,4329.97,4331.27,4327.1,4330.69,344.57953509
2025-10-01T20:45:00Z,4330.65,4337.43,4327.28,4337.43,918.32947038
2025-10-01T21:00:00Z,4337.43,4337.8,4324.94,4327.41,1414.0307632
2025-10-01T21:15:00Z,4327.5,4327.96,4317.9,4321.3,785.11611241
2025-10-01T21:30:00Z,4321.29,4321.29,4300.97,4311.79,1608.25237017
2025-10-01T21:45:00Z,4311.78,4317.61,4291.27,4307.68,1409.94994398
2025-10-01T22:00:00Z,4307.68,4332.4,4307.68,4322.01,2107.57294695
2025-10-01T22:15:00Z,4322.01,4324.01,4313.81,4318.99,994.03623206
2025-10-01T22:30:00Z,4318.99,4319.15,4310.24,4314.52,656.65093864
2025-10-01T22:45:00Z,4314.51,4320.6,4311.71,4315.79,758.19091638
2025-10-01T23:00:00Z,4315.78,4326.9,4312.76,4326.01,807.31447999
2025-10-01T23:15:00Z,4326.0,4337.6,4324.4,4334.7,2169.07204167
2025-10-01T23:30:00Z,4334.68,4345.0,4331.22,4338.61,878.24257453
2025-10-01T23:45:00Z,4338.6,4358.96,4337.7,4350.52,1893.54971303
2025-10-02T00:00:00Z,4350.52,4383.5,4343.46,4382.0,3332.15352077
2025-10-02T00:15:00Z,4381.59,4382.66,4354.85,4359.49,1741.58931641
2025-10-02T00:30:00Z,4359.7,4360.01,4338.81,4341.0,994.6321691
2025-10-02T00:45:00Z,4340.7,4344.6,4335.43,4337.7,848.95235856
2025-10-02T01:00:00Z,4337.69,4352.78,4335.01,4349.85,1133.40863853
2025-10-02T01:15:00Z,4349.61,4362.38,4343.97,4353.74,938.93623398
2025-10-02T01:30:00Z,4353.68,4370.74,4353.21,4370.61,952.91008293
2025-10-02T01:45:00Z,4370.41,4401.36,4370.24,4395.8,3638.46911433
2025-10-02T02:00:00Z,4395.62,4400.24,4369.0,4378.76,1132.19375699
2025-10-02T02:15:00Z,4378.79,4384.0,4369.0,4377.49,863.17806218
2025-10-02T02:30:00Z,4377.6,4400.0,4374.21,4394.0,732.6238989
2025-10-02T02:45:00Z,4393.91,4401.72,4386.8,4388.06,748.20144818
2025-10-02T03:00:00Z,4388.41,4399.63,4385.55,4396.42,1270.38106499
2025-10-02T03:15:00Z,4396.57,4400.71,4387.14,4396.33,977.19238901
2025-10-02T03:30:00Z,4396.34,4401.32,4387.63,4387.64,1029.19799403
2025-10-02T03:45:00Z,4387.63,4388.25,4373.02,4379.3,814.85848144
2025-10-02T04:00:00Z,4379.12,4388.0,4374.46,4386.2,664.02505668
2025-10-02T04:15:00Z,4386.2,4386.39,4372.4,4372.88,451.77924503
2025-10-02T04:30:00Z,4372.88,4376.79,4362.04,4372.41,922.85464744
2025-10-02T04:45:00Z,4372.41,4378.39,4368.41,4374.93,665.49962938
2025-10-02T05:00:00Z,4374.81,4381.81,4372.49,4377.28,687.1590442
2025-10-02T05:15:00Z,4377.29,4399.72,4372.9,4393.62,811.8388085
2025-10-02T05:30:00Z,4393.2,4396.97,4385.02,4389.42,840.54799154
2025-10-02T05:45:00Z,4389.6,4390.6,4384.2,4386.44,522.97669151
2025-10-02T06:00:00Z,4386.44,4391.04,4376.46,4379.17,1069.77600851
2025-10-02T06:15:00Z,4379.17,4414.39,4378.5,4404.14,1613.77581465
2025-10-02T06:30:00Z,4404.13,4426.11,4401.81,4406.28,4022.65509154
2025-10-02T06:45:00Z,4406.23,4407.0,4397.19,4406.25,775.95484347
2025-10-02T07:00:00Z,4406.39,4412.78,4398.37,4398.48,736.42195066
2025-10-02T07:15:00Z,4398.38,4400.75,4393.71,4396.72,665.43118968
2025-10-02T07:30:00Z,4396.65,4396.99,4387.24,4387.25,838.7613791
2025-10-02T07:45:00Z,4387.24,4390.0,4373.68,4379.03,777.44269743
2025-10-02T08:00:00Z,4378.81,4385.68,4372.94,4373.03,1061.99058139
2025-10-02T08:15:00Z,4373.42,4391.38,4371.81,4390.32,603.59550404
2025-10-02T08:30:00Z,4390.26,4392.47,4385.1,4391.74,242.21999052
2025-10-02T08:45:00Z,4392.1,4396.72,4388.4,4390.08,290.09577128
2025-10-02T09:00:00Z,4390.08,4390.08,4381.24,4387.11,358.82110859
2025-10-02T09:15:00Z,4387.55,4393.29,4387.5,4389.58,376.52273117
2025-10-02T09:30:00Z,4389.57,4393.8,4384.9,4393.7,238.84459888
2025-10-02T09:45:00Z,4393.71,4398.8,4388.59,4394.28,365.66853382
2025-10-02T10:00:00Z,4394.28,4399.29,4384.67,4387.3,345.84622599
2025-10-02T10:15:00Z,4387.13,4389.43,4377.68,4378.88,541.31704409
2025-10-02T10:30:00Z,4378.88,4393.0,4377.37,4387.3,1383.85408388
2025-10-02T10:45:00Z,4387.01,4387.74,4381.04,4382.54,432.32163981
2025-10-02T11:00:00Z,4382.53,4384.53,4375.35,4379.23,670.14022264
2025-10-02T11:15:00Z,4379.23,4388.36,4377.5,4387.74,1541.51969184
2025-10-02T11:30:00Z,4387.66,4392.63,4386.88,4391.12,1712.0354844
2025-10-02T11:45:00Z,4391.12,4397.06,4379.26,4381.99,1658.56336837
2025-10-02T12:00:00Z,4381.99,4392.04,4379.49,4391.23,491.90273705
2025-10-02T12:15:00Z,4391.22,4395.91,4388.87,4394.42,1051.92346937
2025-10-02T12:30:00Z,4394.6,4400.6,4385.21,4395.75,1427.69315197
2025-10-02T12:45:00Z,4395.65,4410.63,4393.63,4409.18,1317.96644469
2025-10-02T13:00:00Z,4408.95,4422.3,4399.01,4399.5,1605.05486066
2025-10-02T13:15:00Z,4399.61,4400.42,4382.08,4396.35,1812.37118594
2025-10-02T13:30:00Z,4396.15,4407.5,4389.37,4401.1,3129.79016065
2025-10-02T13:45:00Z,4400.74,4422.11,4399.14,4420.5,2748.87755292
2025-10-02T14:00:00Z,4420.49,4424.12,4396.12,4402.66,1864.00938131
2025-10-02T14:15:00Z,4402.66,4422.55,4397.92,4418.8,1640.52656126
2025-10-02T14:30:00Z,4418.71,4422.59,4386.24,4389.99,1865.64688789
2025-10-02T14:45:00Z,4390.0,4394.97,4370.0,4377.29,3562.34748859
2025-10-02T15:00:00Z,4377.3,4398.23,4340.0,4394.72,4549.90836172
2025-10-02T15:15:00Z,4395.17,4422.11,4391.8,4410.48,3683.33480625
2025-10-02T15:30:00Z,4410.52,4418.84,4395.54,4413.23,1695.19946024
2025-10-02T15:45:00Z,4413.22,4446.0,4410.99,4440.1,3352.57298156
2025-10-02T16:00:00Z,4440.07,4473.93,4433.52,4461.84,3655.47535355
2025-10-02T16:15:00Z,4461.54,4468.49,4440.01,4444.03,2156.34466763
2025-10-02T16:30:00Z,4444.02,4453.86,4429.66,4435.5,1597.78399741
2025-10-02T16:45:00Z,4435.5,4458.81,4435.5,4451.47,1984.22706187
2025-10-02T17:00:00Z,4451.46,4465.34,4442.33,4464.1,3269.5160303
2025-10-02T17:15:00Z,4464.12,4471.72,4447.75,4461.6,3156.63568808
2025-10-02T17:30:00Z,4461.6,4479.69,4452.36,4472.5,2748.94141442
2025-10-02T17:45:00Z,4472.55,4481.54,4464.52,4469.9,3224.30299335
2025-10-02T18:00:00Z,4469.63,4483.67,4468.9,4479.6,3119.88771316
2025-10-02T18:15:00Z,4479.53,4490.08,4475.88,4489.1,2083.36087888
2025-10-02T18:30:00Z,4489.12,4500.0,4482.38,4486.1,2616.35568152
2025-10-02T18:45:00Z,4486.1,4499.3,4484.01,4490.78,3166.05448592
2025-10-02T19:00:00Z,4490.6,4521.03,4487.47,4518.28,3495.82744793
2025-10-02T19:15:00Z,4518.28,4518.56,4501.76,4502.62,2398.2136506
2025-10-02T19:30:00Z,4502.4,4507.29,4496.21,4505.01,1186.00564989
2025-10-02T19:45:00Z,4505.11,4514.99,4491.21,4499.0,2159.65182353
2025-10-02T20:00:00Z,4499.21,4501.1,4486.86,4488.0,1873.07388622
2025-10-02T20:15:00Z,4488.01,4492.11,4483.01,4485.27,1133.18907662
2025-10-02T20:30:00Z,4485.4,4491.8,4469.33,4491.26,3076.27611634
2025-10-02T20:45:00Z,4491.29,4494.91,4485.19,4494.66,2524.69731453
2025-10-02T21:00:00Z,4494.61,4500.22,4489.7,4491.3,1816.52658694
2025-10-02T21:15:00Z,4491.29,4497.7,4476.23,4482.93,2285.84896059
2025-10-02T21:30:00Z,4482.93,4486.68,4477.83,4481.0,1873.45488323
2025-10-02T21:45:00Z,4481.01,4485.25,4470.63,4472.01,1415.21430537
2025-10-02T22:00:00Z,4472.08,4489.38,4470.0,4483.71,1500.64028305
2025-10-02T22:15:00Z,4483.71,4483.71,4463.13,4470.95,1444.48357218
2025-10-02T22:30:00Z,4471.06,4474.27,4465.68,4468.63,964.55400725
2025-10-02T22:45:00Z,4468.6,4469.97,4460.74,4467.42,1571.58223983
2025-10-02T23:00:00Z,4467.33,4477.16,4465.98,4477.16,1346.44539709
2025-10-02T23:15:00Z,4477.16,4480.96,4469.13,4470.1,1182.48626216
2025-10-02T23:30:00Z,4470.09,4478.32,4468.07,4476.16,1352.21099434
2025-10-02T23:45:00Z,4475.91,4490.98,4472.82,4487.49,1172.18132523
2025-10-03T00:00:00Z,4487.3,4488.0,4469.64,4472.12,962.71511607
2025-10-03T00:15:00Z,4472.13,4478.87,4470.9,4478.21,478.79524086
2025-10-03T00:30:00Z,4478.2,4481.64,4471.53,4472.29,493.67884722
2025-10-03T00:45:00Z,4472.29,4478.02,4471.43,4472.17,522.25855843
2025-10-03T01:00:00Z,4472.17,4483.63,4467.12,4475.54,1846.28598025
2025-10-03T01:15:00Z,4475.64,4477.56,4465.24,4472.71,1020.29947495
2025-10-03T01:30:00Z,4472.71,4482.5,4471.06,4480.02,1285.86629605
2025-10-03T01:45:00Z,4480.08,4481.97,4470.12,4475.32,820.96842465
2025-10-03T02:00:00Z,4475.31,4498.31,4474.87,4496.75,1461.67574842
2025-10-03T02:15:00Z,4496.94,4502.27,4485.9,4487.61,1211.31518002
2025-10-03T02:30:00Z,4487.3,4520.0,4485.4,4507.7,2145.58987475
2025-10-03T02:45:00Z,4507.71,4517.27,4497.01,4514.34,1835.65511763
2025-10-03T03:00:00Z,4514.19,4563.48,4510.71,4535.37,3872.53785259
2025-10-03T03:15:00Z,4535.58,4553.11,4531.53,4534.1,2186.487846
2025-10-03T03:30:00Z,4533.92,4537.13,4523.2,4523.72,862.39413665
2025-10-03T03:45:00Z,4523.72,4532.26,4494.75,4504.55,2795.40135484
2025-10-03T04:00:00Z,4504.55,4510.11,4500.29,4508.46,988.12411941
2025-10-03T04:15:00Z,4508.39,4514.42,4503.5,4504.29,821.81432595
2025-10-03T04:30:00Z,4504.29,4504.29,4485.97,4497.18,1380.24706765
2025-10-03T04:45:00Z,4497.15,4503.82,4494.6,4501.06,1025.95569336
2025-10-03T05:00:00Z,4501.19,4506.26,4486.03,4491.49,1289.30060333
2025-10-03T05:15:00Z,4490.85,4491.34,4481.87,4484.17,802.72802213
2025-10-03T05:30:00Z,4484.2,4485.03,4475.64,4477.34,805.14721326
2025-10-03T05:45:00Z,4477.33,4482.41,4469.89,4479.8,1699.27965876
2025-10-03T06:00:00Z,4479.79,4487.5,4473.77,4484.02,1251.58685159
2025-10-03T06:15:00Z,4484.02,4488.6,4481.62,4484.2,668.56253218
2025-10-03T06:30:00Z,4484.2,4486.23,4476.57,4476.8,593.38792523
2025-10-03T06:45:00Z,4476.8,4476.8,4461.64,4475.5,1217.09061368
2025-10-03T07:00:00Z,4475.24,4479.85,4462.68,4467.28,1247.1344886
2025-10-03T07:15:00Z,4467.12,4471.39,4456.83,4458.03,1060.47626752
2025-10-03T07:30:00Z,4457.7,4466.9,4457.3,4462.12,3328.79109105
2025-10-03T07:45:00Z,4462.15,4466.54,4458.82,4465.95,3684.29344016
2025-10-03T08:00:00Z,4465.95,4467.99,4443.34,4444.34,1438.68452593
2025-10-03T08:15:00Z,4444.23,4453.97,4430.08,4452.95,902.56328542
2025-10-03T08:30:00Z,4452.81,4463.18,4450.8,4459.18,841.28475256
2025-10-03T08:45:00Z,4459.19,4470.39,4458.81,4469.52,642.83441646
2025-10-03T09:00:00Z,4469.7,4477.45,4459.84,4462.91,1476.73258116
2025-10-03T09:15:00Z,4463.48,4484.87,4460.5,4478.63,750.66055256
2025-10-03T09:30:00Z,4478.63,4480.48,4471.4,4478.99,436.98370722
2025-10-03T09:45:00Z,4478.99,4483.41,4475.91,4476.56,263.57706907
2025-10-03T10:00:00Z,4476.56,4477.3,4470.38,4476.28,736.8110766
2025-10-03T10:15:00Z,4476.29,4488.53,4476.29,4486.22,667.14187949
2025-10-03T10:30:00Z,4486.21,4496.42,4483.61,4494.83,520.02062233
2025-10-03T10:45:00Z,4494.84,4499.55,4490.4,4492.63,711.79082318
2025-10-03T11:00:00Z,4492.62,4493.72,4476.56,4478.49,836.91982576
2025-10-03T11:15:00Z,4478.2,4488.3,4469.92,4483.6,1071.11265014
2025-10-03T11:30:00Z,4483.41,4490.99,4476.82,4488.13,914.49952226
2025-10-03T11:45:00Z,4488.12,4490.89,4480.16,4481.99,425.82279417
2025-10-03T12:00:00Z,4482.0,4487.8,4478.02,4484.4,386.66751929
2025-10-03T12:15:00Z,4484.39,4488.4,4477.3,4477.62,574.49723139
2025-10-03T12:30:00Z,4477.3,4496.59,4476.42,4487.39,1238.26897577
2025-10-03T12:45:00Z,4487.38,4490.3,4482.6,4486.06,535.34086419
2025-10-03T13:00:00Z,4486.05,4486.05,4454.62,4470.61,1524.92920341
2025-10-03T13:15:00Z,4470.52,4498.95,4469.0,4495.4,2815.94925803
2025-10-03T13:30:00Z,4495.42,4508.4,4469.11,4475.48,4191.80882147
2025-10-03T13:45:00Z,4475.39,4488.46,4470.4,4474.8,1737.99925761
2025-10-03T14:00:00Z,4474.53,4474.53,4448.26,4454.95,3253.7052385
2025-10-03T14:15:00Z,4454.72,4471.35,4440.0,4468.99,2523.25112186
2025-10-03T14:30:00Z,4468.98,4485.0,4459.25,4475.61,1692.32277503
2025-10-03T14:45:00Z,4475.6,4493.4,4475.6,4486.67,1596.18929774
2025-10-03T15:00:00Z,4486.4,4486.4,4461.57,4471.4,1351.10764291
2025-10-03T15:15:00Z,4471.42,4499.0,4471.42,4483.69,2694.66415466
2025-10-03T15:30:00Z,4483.69,4509.8,4481.61,4505.2,3244.21638773
2025-10-03T15:45:00Z,4505.4,4546.71,4500.82,4539.09,6935.65846174
2025-10-03T16:00:00Z,4539.25,4563.57,4526.29,4548.0,13193.37083957
2025-10-03T16:15:00Z,4547.32,4557.94,4535.2,4552.88,15241.70961556
2025-10-03T16:30:00Z,4552.87,4596.19,4547.87,4585.18,7603.39136759
2025-10-03T16:45:00Z,4585.59,4587.85,4525.07,4530.0,6880.16173937
2025-10-03T17:00:00Z,4529.81,4530.0,4470.49,4524.7,10326.25734485
2025-10-03T17:15:00Z,4524.31,4525.97,4494.39,4502.35,4541.11959198
2025-10-03T17:30:00Z,4502.34,4519.76,4494.0,4509.2,3175.25503413
2025-10-03T17:45:00Z,4509.2,4510.45,4457.11,4474.75,4830.50125855
2025-10-03T18:00:00Z,4475.0,4487.14,4453.1,4484.2,3190.00007051
2025-10-03T18:15:00Z,4484.57,4508.23,4482.5,4505.62,4406.72062803
2025-10-03T18:30:00Z,4505.66,4510.58,4496.0,4504.2,1709.54826052
2025-10-03T18:45:00Z,4503.8,4515.4,4499.49,4515.25,1244.44354907
2025-10-03T19:00:00Z,4515.24,4524.71,4507.21,4516.2,3095.41696775
2025-10-03T19:15:00Z,4516.05,4548.49,4516.05,4534.32,3549.11998302
2025-10-03T19:30:00Z,4534.07,4540.06,4525.12,4526.6,987.1876598
2025-10-03T19:45:00Z,4526.45,4527.55,4516.17,4523.2,1362.11662314
2025-10-03T20:00:00Z,4523.2,4523.4,4496.61,4507.01,2456.63263953
2025-10-03T20:15:00Z,4507.03,4522.98,4506.61,4521.6,937.07281084
2025-10-03T20:30:00Z,4521.74,4545.0,4521.74,4545.0,2358.91146244
2025-10-03T20:45:00Z,4545.0,4547.5,4531.3,4539.19,1224.91564426
2025-10-03T21:00:00Z,4539.18,4541.56,4531.48,4536.93,681.95209045
2025-10-03T21:15:00Z,4536.77,4538.93,4527.88,4531.3,428.63476092
2025-10-03T21:30:00Z,4531.2,4536.54,4521.77,4527.39,528.68290682
2025-10-03T21:45:00Z,4527.37,4531.15,4517.47,4526.14,503.05395295
2025-10-03T22:00:00Z,4526.18,4538.01,4526.18,4533.07,958.34455342
2025-10-03T22:15:00Z,4533.06,4534.3,4527.01,4530.01,644.90858276
2025-10-03T22:30:00Z,4530.0,4538.79,4529.0,4532.56,736.33289317
2025-10-03T22:45:00Z,4532.59,4535.81,4528.38,4531.4,500.55160123
2025-10-03T23:00:00Z,4531.64,4532.52,4519.07,4520.97,395.48807308
2025-10-03T23:15:00Z,4520.69,4527.02,4518.57,4519.68,544.19852125
2025-10-03T23:30:00Z,4519.52,4526.93,4510.4,4520.5,623.38522861
2025-10-03T23:45:00Z,4520.49,4523.4,4513.79,4515.89,662.21643831
2025-10-04T00:00:00Z,4515.89,4520.8,4503.69,4512.3,845.42117092
2025-10-04T00:15:00Z,4512.46,4514.84,4500.9,4501.34,476.87261425
2025-10-04T00:30:00Z,4501.3,4508.5,4494.87,4502.4,853.82816423
2025-10-04T00:45:00Z,4502.4,4507.0,4498.94,4505.2,446.94071603
2025-10-04T01:00:00Z,4505.2,4505.79,4491.47,4495.3,554.07257471
2025-10-04T01:15:00Z,4495.51,4497.58,4490.34,4490.8,382.32455247
2025-10-04T01:30:00Z,4490.62,4496.12,4486.25,4487.41,626.42716198
2025-10-04T01:45:00Z,4487.59,4488.34,4471.92,4483.58,986.23264248
2025-10-04T02:00:00Z,4483.59,4493.54,4473.23,4477.48,837.71898511
2025-10-04T02:15:00Z,4477.49,4484.55,4467.38,4482.6,1340.96964366
2025-10-04T02:30:00Z,4482.79,4486.29,4478.33,4483.66,945.069364
2025-10-04T02:45:00Z,4483.66,4492.97,4480.81,4488.0,686.67146961
2025-10-04T03:00:00Z,4488.19,4491.39,4474.09,4478.02,617.11381725
2025-10-04T03:15:00Z,4478.02,4486.79,4475.77,4485.66,750.61594074
2025-10-04T03:30:00Z,4485.72,4490.24,4484.21,4486.15,510.00923037
2025-10-04T03:45:00Z,4486.14,4492.14,4482.2,4490.44,601.36349411
2025-10-04T04:00:00Z,4490.17,4494.98,4487.31,4492.56,662.87749455
2025-10-04T04:15:00Z,4492.56,4492.98,4484.0,4484.4,593.96069331
2025-10-04T04:30:00Z,4484.1,4499.8,4482.62,4498.28,519.62603191
2025-10-04T04:45:00Z,4498.28,4503.79,4493.5,4497.4,754.99590632
2025-10-04T05:00:00Z,4497.6,4509.25,4496.1,4508.69,830.05692883
2025-10-04T05:15:00Z,4508.72,4514.18,4503.71,4504.52,561.18093287
2025-10-04T05:30:00Z,4504.28,4505.77,4500.02,4500.59,452.20502507
2025-10-04T05:45:00Z,4500.28,4507.7,4498.74,4507.41,358.41517335
2025-10-04T06:00:00Z,4507.08,4513.98,4505.35,4511.3,453.14808214
2025-10-04T06:15:00Z,4511.01,4521.2,4511.0,4514.21,665.85782344
2025-10-04T06:30:00Z,4514.39,4521.34,4510.8,4513.56,517.59817951
2025-10-04T06:45:00Z,4513.74,4517.09,4508.01,4510.29,700.45641792
2025-10-04T07:00:00Z,4510.39,4517.31,4508.8,4509.06,386.7091539
2025-10-04T07:15:00Z,4509.08,4509.35,4502.8,4502.8,390.06811562
2025-10-04T07:30:00Z,4502.97,4509.39,4502.45,4506.6,468.55993953
2025-10-04T07:45:00Z,4506.79,4506.79,4496.76,4501.31,324.38534857
2025-10-04T08:00:00Z,4501.59,4506.28,4500.91,4502.81,468.88303722
2025-10-04T08:15:00Z,4502.8,4502.8,4495.44,4497.86,293.19792166
2025-10-04T08:30:00Z,4497.72,4497.94,4486.06,4491.2,340.76131283
2025-10-04T08:45:00Z,4491.27,4496.17,4487.84,4492.55,409.2219823
2025-10-04T09:00:00Z,4492.56,4500.67,4486.0,4499.41,334.32909148
2025-10-04T09:15:00Z,4499.47,4505.59,4497.18,4498.8,232.45820239
2025-10-04T09:30:00Z,4498.79,4502.3,4495.48,4501.34,144.785543
2025-10-04T09:45:00Z,4501.33,4503.03,4489.59,4492.81,243.71643163
2025-10-04T10:00:00Z,4492.88,4502.18,4491.25,4498.0,322.73371558
2025-10-04T10:15:00Z,4497.99,4506.8,4496.77,4505.32,223.6352653
2025-10-04T10:30:00Z,4505.32,4506.36,4488.22,4490.74,365.03901575
2025-10-04T10:45:00Z,4490.97,4493.4,4486.15,4490.44,204.40412539
2025-10-04T11:00:00Z,4490.45,4498.11,4487.54,4488.28,309.22222376
2025-10-04T11:15:00Z,4488.22,4495.11,4485.62,4494.2,283.71021253
2025-10-04T11:30:00Z,4493.74,4498.11,4489.48,4491.51,247.73085111
2025-10-04T11:45:00Z,4491.5,4494.14,4483.02,4486.41,362.6588072
